filter_lidar_classes	done	wbtools_oss	Phase2_Filt	Exclude/include LAS classification codes
filter_lidar_noise	done	wbtools_oss	Phase2_Filt	Isolated noise point removal
filter_lidar_scan_angles	done	wbtools_oss	Phase2_Filt	Filter by scan angle range
filter_lidar_by_percentile	done	wbtools_oss	Phase2_Filt	Percentile-based elevation filtering
filter_lidar_by_reference_surface	done	wbtools_oss	Phase2_Filt	Filter relative to reference (DTM/DSM)
filter_lidar	done	wbtools_oss	Phase2_Filt	Conditional expression filtering
lidar_thin	done	wbtools_oss	Phase2_Thin	Point thinning (first/last/random returns)
lidar_thin_high_density	done	wbtools_oss	Phase2_Thin	Density-based thinning
lidar_elevation_slice	done	wbtools_oss	Phase2_Filter	Elevation range extraction
lidar_remove_outliers	done	wbtools_oss	Phase2_QA	Outlier identification and removal
remove_duplicates	done	wbtools_oss	Phase2_QA	Duplicate point removal
lidar_join	done	wbtools_oss	Phase2_Batch	Merge multiple point clouds
lidar_tile	done	wbtools_oss	Phase2_Batch	Tile point cloud by spatial grid
sort_lidar	done	wbtools_oss	Phase2_Util	Sort points by attribute
split_lidar	done	wbtools_oss	Phase2_Batch	Split cloud by attribute/threshold
lidar_shift	done	wbtools_oss	Phase2_Util	XYZ coordinate shifting
modify_lidar	done	wbtools_oss	Phase2_Util	Expression-based point modification
normalize_lidar	done	wbtools_oss	Phase2_Process	Height normalization by DTM
height_above_ground	done	wbtools_oss	Phase2_Process	Height as Z values above ground
lidar_ground_point_filter	done	wbtools_oss	Phase2_Class	Automated ground classification
classify_lidar	done	wbtools_oss	Phase2_Class	Multi-stage RANSAC classification (roofs, facades, ground)
classify_overlap_points	done	wbtools_oss	Phase2_Class	Overlapping return classification
classify_buildings_in_lidar	done	wbtools_oss	Phase2_Class	Building mask enforcement
lidar_classify_subset	done	wbtools_oss	Phase2_Class	Classify subset matching criteria
lidar_segmentation	done	wbtools_oss	Phase2_Segment	Point cloud segmentation
lidar_segmentation_based_filter	done	wbtools_oss	Phase2_Segment	Segment-aware filtering
clip_lidar_to_polygon	done	wbtools_oss	Phase2_Spatial	Polygon-based clipping
erase_polygon_from_lidar	done	wbtools_oss	Phase2_Spatial	Polygon-based erasing
select_tiles_by_polygon	done	wbtools_oss	Phase2_Spatial	Batch polygon selection
lidar_colourize	done	wbtools_oss	Phase2_Color	RGB colorization
colourize_based_on_class	done	wbtools_oss	Phase2_Color	Classification-based coloring
colourize_based_on_point_returns	done	wbtools_oss	Phase2_Color	Return-count coloring
ascii_to_las	done	wbtools_oss	Phase2_Format	ASCII to LAS conversion
las_to_ascii	done	wbtools_oss	Phase2_Format	LAS to ASCII conversion
lidar_contour	done	wbtools_pro	Phase3_Vector	Raster-based contour vectorization
lidar_construct_vector_tin	done	wbtools_pro	Phase3_Vector	TIN-based vector output
lidar_hex_bin	done	wbtools_pro	Phase3_Vector	Hexagonal binning with geometry output
lidar_tile_footprint	done	wbtools_pro	Phase3_Vector	Tile boundary footprints
las_to_shapefile	done	wbtools_pro	Phase3_Vector	Point-to-shapefile conversion
lidar_info	done	wbtools_pro	Phase3_Diag	LiDAR metadata and statistics reporting
lidar_histogram	done	wbtools_pro	Phase3_Diag	Attribute distribution histogram
lidar_point_stats	done	wbtools_pro	Phase3_Diag	Per-tile point statistics grid
lidar_point_return_analysis	done	wbtools_pro	Phase3_Diag	Return-count analysis and reporting
flightline_overlap	done	wbtools_pro	Phase3_QA	Flightline overlap detection
recover_flightline_info	done	wbtools_pro	Phase3_Diag	Flightline metadata recovery
find_flightline_edge_points	done	wbtools_pro	Phase3_Diag	Flightline boundary point identification
lidar_tophat_transform	done	wbtools_pro	Phase3_Process	Top-hat morphological transform
normal_vectors	done	wbtools_pro	Phase3_Features	Surface normal vector extraction
lidar_eigenvalue_features	done	wbtools_pro	Phase3_Features	Eigenvector-based feature metrics
lidar_ransac_planes	done	wbtools_pro	Phase3_Features	RANSAC planar surface detection
lidar_rooftop_analysis	done	wbtools_pro	Phase3_Features	Building roof structure analysis
individual_tree_detection	done	wbtools_pro	Phase3_Features	Tree crown/stem detection
lidar_kappa	done	wbtools_pro	Phase3_QA	Classification accuracy assessment
improved_ground_point_filter	done	wbtools_pro	Phase3_Process	Multi-stage percentile, TIN, and reference-surface ground filtering	ported
lidar_dem_full_workflow	NOT_PORTED	(Dormant)	(Dormant)	Legacy dormant exception; not ported

---

STREAM NETWORK ANALYSIS (29 tools)
Tool_Name	Status	Platform	SubCategory	Notes	Python_Wrapper_Status
strahler_stream_order	done	wbtools_oss	StreamOrdering	Strahler hierarchy (2-order rule)
horton_stream_order	done	wbtools_oss	StreamOrdering	Horton order (main-stem emphasis)
hack_stream_order	done	wbtools_oss	StreamOrdering	Hack order (outlet-to-headwater counting)
topological_stream_order	done	wbtools_oss	StreamOrdering	Topological distance from outlet
shreve_stream_magnitude	done	wbtools_oss	StreamMagnitude	Shreve magnitude (headwater summing)
stream_link_identifier	done	wbtools_oss	LinkAnalysis	Unique link segment IDs
stream_link_class	done	wbtools_oss	LinkAnalysis	Link type classification (exterior, interior, sink, etc.)
stream_link_length	done	wbtools_oss	LinkAnalysis	Per-link total length
stream_link_slope	done	wbtools_oss	LinkAnalysis	Per-link average slope
stream_slope_continuous	done	wbtools_oss	LinkAnalysis	Per-cell slope along stream
distance_to_outlet	done	wbtools_oss	DistanceMetrics	Flow-path distance to outlet
length_of_upstream_channels	done	wbtools_oss	DistanceMetrics	Total upstream channel length
tributary_identifier	done	wbtools_oss	LinkAnalysis	Tributary numbering/labeling
extract_streams	done	wbtools_oss	Extraction	Stream extraction from flow accumulation
extract_valleys	done	wbtools_oss	Extraction	Valley extraction (lq, jandr, pandd variants)
raster_streams_to_vector	done	wbtools_oss	Conversion	Raster to vector stream conversion
rasterize_streams	done	wbtools_oss	Conversion	Vector to raster stream rasterization
find_main_stem	done	wbtools_oss	NetworkAnalysis	Outlet-to-source main channel tracing
farthest_channel_head	done	wbtools_oss	NetworkAnalysis	Most-distant headwater identification
long_profile	done	wbtools_oss	Profile	Stream profile from D8 pointer + DEM
long_profile_from_points	done	wbtools_oss	Profile	Vector point-based profile generation
remove_short_streams	done	wbtools_oss	Filtering	Remove stream segments below minimum length
repair_stream_vector_topology	done	wbtools_pro	VectorTopology	Intersection splitting + dangling arc correction
vector_stream_network_analysis	done	wbtools_pro	AdvancedAnalysis	Network traversal with key-point routing and ridge-cutting
prune_vector_streams	done	wbtools_pro	VectorTopology	Legacy priority-flood + squared-distance snapping + TUCL thresholding
river_centerlines	done	wbtools_pro	VectorSynthesis	Raster EDT + thinning + endpoint trace + braid correction
burn_streams	done	wbtools_oss	Diagnostics	Rasterize-and-burn stream vector into DEM workflow	ported
horton_ratios	done	wbtools_oss	AdvancedAnalysis	Bifurcation, length, area, and slope Horton ratios from stream network	ported
ridge_and_valley_vectors	done	wbtools_pro	VectorSynthesis	DEM-derived ridge and valley centreline extraction workflow	ported

---

MATH & STATISTICAL TOOLS (98 ported, 99 legacy including 1 exception)
Tool_Name	Status	Platform	Category	Notes	Python_Wrapper_Status
abs	done	wbtools_oss	UnaryMath	Absolute value
arccos	done	wbtools_oss	UnaryMath	Inverse cosine (radians)
arcosh	done	wbtools_oss	UnaryMath	Inverse hyperbolic cosine
arcsin	done	wbtools_oss	UnaryMath	Inverse sine (radians)
arctan	done	wbtools_oss	UnaryMath	Inverse tangent (radians)
arsinh	done	wbtools_oss	UnaryMath	Inverse hyperbolic sine
artanh	done	wbtools_oss	UnaryMath	Inverse hyperbolic tangent
bool_not	done	wbtools_oss	UnaryMath	Logical NOT
ceil	done	wbtools_oss	UnaryMath	Round up to integer
cos	done	wbtools_oss	UnaryMath	Cosine (radians)
cosh	done	wbtools_oss	UnaryMath	Hyperbolic cosine
decrement	done	wbtools_oss	UnaryMath	Subtract 1 from each cell
exp	done	wbtools_oss	UnaryMath	Exponential (e^x)
exp2	done	wbtools_oss	UnaryMath	2^x exponential
floor	done	wbtools_oss	UnaryMath	Round down to integer
increment	done	wbtools_oss	UnaryMath	Add 1 to each cell
is_nodata	done	wbtools_oss	UnaryMath	Identify nodata cells
ln	done	wbtools_oss	UnaryMath	Natural logarithm
log10	done	wbtools_oss	UnaryMath	Base-10 logarithm
log2	done	wbtools_oss	UnaryMath	Base-2 logarithm
negate	done	wbtools_oss	UnaryMath	Negate values (-x)
reciprocal	done	wbtools_oss	UnaryMath	1/x reciprocal
round	done	wbtools_oss	UnaryMath	Round to nearest integer
sin	done	wbtools_oss	UnaryMath	Sine (radians)
sinh	done	wbtools_oss	UnaryMath	Hyperbolic sine
sqrt	done	wbtools_oss	UnaryMath	Square root
square	done	wbtools_oss	UnaryMath	x^2 squaring
tan	done	wbtools_oss	UnaryMath	Tangent (radians)
tanh	done	wbtools_oss	UnaryMath	Hyperbolic tangent
to_degrees	done	wbtools_oss	UnaryMath	Radians to degrees conversion
to_radians	done	wbtools_oss	UnaryMath	Degrees to radians conversion
truncate	done	wbtools_oss	UnaryMath	Truncate to integer (towards zero)
add	done	wbtools_oss	BinaryMath	Addition (two rasters)
subtract	done	wbtools_oss	BinaryMath	Subtraction (two rasters)
multiply	done	wbtools_oss	BinaryMath	Multiplication (two rasters)
divide	done	wbtools_oss	BinaryMath	Division (two rasters)
modulo	done	wbtools_oss	BinaryMath	Modulo operation (remainder)
integer_division	done	wbtools_oss	BinaryMath	Integer division (floor divide)
power	done	wbtools_oss	BinaryMath	Power operation (x^y)
atan2	done	wbtools_oss	BinaryMath	Two-argument arctangent
bool_and	done	wbtools_oss	BinaryMath	Logical AND
bool_or	done	wbtools_oss	BinaryMath	Logical OR
bool_xor	done	wbtools_oss	BinaryMath	Logical XOR
equal_to	done	wbtools_oss	BinaryMath	Equality comparison
not_equal_to	done	wbtools_oss	BinaryMath	Inequality comparison
less_than	done	wbtools_oss	BinaryMath	Less-than comparison
greater_than	done	wbtools_oss	BinaryMath	Greater-than comparison
conditional_evaluation	done	wbtools_oss	Indexing	If-then-else raster expression
pick_from_list	done	wbtools_oss	Indexing	Select from multi-raster list by index
raster_calculator	done	wbtools_oss	General	Multi-raster expression evaluation
raster_summary_stats	done	wbtools_oss	Statistics	Summary statistics (mean, std, range, etc.)
raster_histogram	done	wbtools_oss	Statistics	Raster value histogram
min	done	wbtools_oss	Statistics	Minimum value
max	done	wbtools_oss	Statistics	Maximum value
quantiles	done	wbtools_oss	Statistics	Percentile/quantile values
list_unique_values	done	wbtools_oss	Statistics	Unique value list (vector attributes)
list_unique_values_raster	done	wbtools_oss	Statistics	Unique raster values
cumulative_distribution	done	wbtools_oss	Statistics	Cumulative distribution function
z_scores	done	wbtools_oss	Statistics	Standardize to z-scores
rescale_value_range	done	wbtools_oss	Statistics	Linear rescaling to target range
root_mean_square_error	done	wbtools_oss	Statistics	RMSE calculation
ks_normality_test	done	wbtools_oss	Statistics	Kolmogorov-Smirnov normality test
paired_sample_t_test	done	wbtools_oss	Statistics	Paired t-test (two sample sets)
two_sample_ks_test	done	wbtools_oss	Statistics	Two-sample KS test
wilcoxon_signed_rank_test	done	wbtools_oss	Statistics	Wilcoxon signed-rank (paired) test
anova	done	wbtools_oss	Statistics	Analysis of variance across groups
attribute_histogram	done	wbtools_oss	Statistics	Vector attribute distribution histogram
attribute_scattergram	done	wbtools_oss	Statistics	Attribute scatter plot (XY relationship)
attribute_correlation	done	wbtools_oss	Statistics	Attribute pairwise correlations
cross_tabulation	done	wbtools_oss	Statistics	Contingency table analysis
phi_coefficient	done	wbtools_oss	Statistics	Phi association coefficient
kappa_index	done	wbtools_oss	Statistics	Cohen's kappa classification agreement
crispness_index	done	wbtools_oss	Statistics	Classification crispness metric
image_correlation	done	wbtools_oss	SpatialStats	Raster image correlation
image_autocorrelation	done	wbtools_oss	SpatialStats	Raster spatial autocorrelation
image_correlation_neighbourhood_analysis	done	wbtools_oss	SpatialStats	Neighborhood autocorrelation analysis
image_regression	done	wbtools_oss	SpatialStats	Regression between two rasters
random_forest_classification	done	wbtools_oss	ML_Classification	Random forest classifier
random_forest_classification_fit	done	wbtools_oss	ML_Classification	Random forest model fitting
random_forest_classification_predict	done	wbtools_oss	ML_Classification	Random forest prediction
random_forest_regression	done	wbtools_oss	ML_Regression	Random forest regression
random_forest_regression_fit	done	wbtools_oss	ML_Regression	Random forest model fitting
random_forest_regression_predict	done	wbtools_oss	ML_Regression	Random forest prediction
svm_classification	done	wbtools_oss	ML_Classification	Support vector machine classification
svm_regression	done	wbtools_oss	ML_Regression	Support vector machine regression
logistic_regression	done	wbtools_oss	ML_Classification	Logistic regression classifier
dbscan	done	wbtools_oss	ML_Clustering	DBSCAN clustering algorithm
principal_component_analysis	done	wbtools_oss	Multivariate	PCA dimension reduction
inverse_pca	done	wbtools_oss	Multivariate	Inverse PCA reconstruction
trend_surface	done	wbtools_oss	Multivariate	Polynomial trend surface fitting
trend_surface_vector_points	done	wbtools_oss	Multivariate	Trend surface from vector points
turning_bands_simulation	done	wbtools_oss	Multivariate	Stochastic field simulation
zonal_statistics	done	wbtools_oss	Statistics	Zone-based summary statistics
inplace_add	done	wbtools_oss	InPlace	In-place raster addition
inplace_subtract	done	wbtools_oss	InPlace	In-place raster subtraction
inplace_multiply	done	wbtools_oss	InPlace	In-place raster multiplication
inplace_divide	done	wbtools_oss	InPlace	In-place raster division
random_field	done	wbtools_oss	Random	Random field generation
random_sample	done	wbtools_oss	Random	Random point sampling
hdbscan_clustering	NOT_PORTED	(Legacy_Exception)	ML_Clustering	INTENTIONAL EXCEPTION: Failed legacy experiment; excluded from new backend

